id_entidad,denominacion,sigla,objetivo_entidad,url_sitio_web,mecanismos_atencion,proyectos_simplificacion,mae,titulo_tramite,objetivo_tramite,marco_legal,duracion_meses,duracion_dias,duracion_horas,duracion_minutos,palabras_clave,url_tramite_en_linea,url_informacion_tramite,url_aplicacion_movil,ciudadania_digital,empresa_digital,plataforma_pago,firma_digital,procedimientos,observacion_tramite,valoracion,apostilla,tramite_en_linea,tipo_acceso,concepto_costo,monto_costo,moneda_costo,cuenta_deposito_costo,descripcion_pago,forma_pago_costo,descripcion_categoria,segundo.hora_ini,continuo,primero.hora_fin,primero.hora_ini,segundo.hora_fin
32,Ministerio de Educación de Bolivia,MINEDU,diseñar implementar ejecutar politicas estrategias educativas inclusivas equitativas intraculturales interculturales plurilingües cientificas tecnica tecnologica calidad participacion social ambito territorial comunitario productivo descolonizador trave sistema educativo plurinacional,www.minedu.gob.bo,plataforma atencion publico linea gratuita linea gratuita whatsapp correo electronico informacionminedugobbo twitter minedubol youtube ministerio educacion bolivia chat linea httpchatminedugobbo,reduccion dia tramite titulo provision nacional dia habiles reduccion dia tramite titulo provision nacional dia habiles descentralizacion entrega solicitud titulacion conjunta plataformas direcciones departamentales disminucion tiempo entrega legalizaciones interior pais modificacion norma mediante resolucion ministerial designacion personal docente administrativo desburocratizacion tramites administrativos inscripcion registro docente administrativo rda personal docente egresado gestion personal administrativo unidades educativas centros educacion alternativa especial actualizacion datos rda descentralizacion legalizaciones ventanillas legalizaciones inmediatas tramites inscripcion registro docente administrativo rda egresados escuelas superiores formacion maestras maestro,Dr. Carlos Alberto Soruco Arroyo,Certificación del Certificado Global de Notas,procesar certificacion certificado global notas,"[""Normas Básicas del Sistema de Organización Administrativa NB/SOA"", ""Código Civil (Art. 1311)"", ""Código de Procedimiento Civil (Art. 58 al 60)"", ""Decreto Ley N° 7458 del 30 de diciembre de 1965"", ""Ley N° 2341 del 23 de abril de 2002""]",0,0.0,24.0,0.0,certificacion certificado global notas notas global,http://www.senapi.gob.bo,Línea Gratuita: 800-10-0050 WhatsApp: 71555592 Correo Electrónico: informacion@minedu.gob.bo Chat en línea: http://chat.minedu.gob.bo/,www.migracion.gob.bo,f,f,f,f,apersonarse ventanilla informaciones plataforma atencion publico solicitar legalizacion certificacion segun corresponda recibir ventanilla informaciones ticket segun numeracion correlativa dirigirse ventanilla legalizaciones presentar requisitos vez revisado documentos ventanilla legalizaciones usuario debera dirigirse ventanilla venta valores realizar pago segun arancel legalizacion certificacion segun corresponda presentar boleta pago arancel documentos revisados ventanilla legalizaciones ventanilla legalizaciones proporcionara contraseña tramite debera volver dentro horas recoger documento legalizado certificado segun corresponda si tramite ministerio educacionnota tiempo duracion tramite legalizacion certificacion oficinas regionales direcciones departamentales educacion dde dia habiles entrega documento legalizado certificado segun corresponda realiza fecha indicada ventanilla legalizaciones presentando contraseña tramite fotocopia cedula identidadnota documento legalizado certificado tambien puede ser recogido siguientes personasesposos fotocopia certificado matrimonio fotocopia cedula identidad esposo esposa segun correspondahermanos fotocopia cedula identidad interesado fotocopia cedula identidad hermano hermana segun correspondapadres fotocopia certificado nacimiento interesado fotocopia cedula identidad padre madre segun correspondahijos fotocopia certificado nacimiento interesado fotocopia certificado nacimiento hijo hija segun correspondaciudadanos extranjeros cedula extranjero original fotocopia cedula extranjerootras persona poder legal carta notariada fotocopia cedula identidad,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Certificación,50,BS,1-3696024,Del Certificado Global de Notas,Efectivo,Educación,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
32,Ministerio de Educación de Bolivia,MINEDU,diseñar implementar ejecutar politicas estrategias educativas inclusivas equitativas intraculturales interculturales plurilingües cientificas tecnica tecnologica calidad participacion social ambito territorial comunitario productivo descolonizador trave sistema educativo plurinacional,www.minedu.gob.bo,plataforma atencion publico linea gratuita linea gratuita whatsapp correo electronico informacionminedugobbo twitter minedubol youtube ministerio educacion bolivia chat linea httpchatminedugobbo,reduccion dia tramite titulo provision nacional dia habiles reduccion dia tramite titulo provision nacional dia habiles descentralizacion entrega solicitud titulacion conjunta plataformas direcciones departamentales disminucion tiempo entrega legalizaciones interior pais modificacion norma mediante resolucion ministerial designacion personal docente administrativo desburocratizacion tramites administrativos inscripcion registro docente administrativo rda personal docente egresado gestion personal administrativo unidades educativas centros educacion alternativa especial actualizacion datos rda descentralizacion legalizaciones ventanillas legalizaciones inmediatas tramites inscripcion registro docente administrativo rda egresados escuelas superiores formacion maestras maestro,Dr. Carlos Alberto Soruco Arroyo,Legalización de Resolución Ministerial Instituto Privado,procesar legalizacion resoluciones decretos leyes existentes original archivo central forma oportuna mediante verificacion originales controlando fotocopias presenten enmiendas u diferencias original,"[""Legalización de resoluciones, decretos, leyes (existentes en archivo central) 02/02"", ""Código Civil (Art. 1311)"", ""Código de Procedimiento Civil (Art. 58 al 60)"", ""Decreto Ley N° 7458 del 30 de diciembre de 1965"", ""Ley N° 2341 del 23 de abril de 2002""]",0,0.0,24.0,0.0,legalizacion privado instituto resolucion ministerial legalizacion,http://www.senapi.gob.bo,Línea Gratuita: 800-10-0050 WhatsApp: 71555592 Correo Electrónico: informacion@minedu.gob.bo Chat en línea: http://chat.minedu.gob.bo/,www.migracion.gob.bo,f,f,f,f,apersonarse ventanilla informaciones plataforma atencion publico solicitar legalizacion certificacion segun corresponda recibir ventanilla informaciones ticket segun numeracion correlativa dirigirse ventanilla legalizaciones presentar requisitos vez revisado documentos ventanilla legalizaciones usuario debera dirigirse ventanilla venta valores realizar pago segun arancel legalizacion certificacion segun corresponda presentar boleta pago arancel documentos revisados ventanilla legalizaciones ventanilla legalizaciones proporcionara contraseña tramite debera volver dentro horas recoger documento legalizado certificado segun corresponda si tramite ministerio educacionnota tiempo duracion tramite legalizacion certificacion oficinas regionales direcciones departamentales educacion dde dia habiles entrega documento legalizado certificado segun corresponda realiza fecha indicada ventanilla legalizaciones presentando contraseña tramite fotocopia cedula identidadnota documento legalizado certificado tambien puede ser recogido siguientes personasesposos fotocopia certificado matrimonio fotocopia cedula identidad esposo esposa segun correspondahermanos fotocopia cedula identidad interesado fotocopia cedula identidad hermano hermana segun correspondapadres fotocopia certificado nacimiento interesado fotocopia cedula identidad padre madre segun correspondahijos fotocopia certificado nacimiento interesado fotocopia certificado nacimiento hijo hija segun correspondaciudadanos extranjeros cedula extranjero original fotocopia cedula extranjerootras persona poder legal carta notariada fotocopia cedula identidad,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,t,f,PUBLICO,Legalización,100,BS,1-3696024,De Resolución Ministerial Instituto Privado,Efectivo,Educación,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
272,Servicio Nacional del Sistema de Reparto,SENASIR,otorgar prestaciones sistema reparto reconocer aportes compensacion cotizaciones,www.senasir.gob.bo,via correo electronico,manual procedimientos abreviado magisterio policia administracion publica seguro social universitario comibol,Juan Edwin Mercado Claros,Pago mes de Fallecimiento (Solicitado por Hijos) - Formulario Único de Autorización de Pagos (Anexo 15),efectivizar cobro renta fallecimiento rentista trave formulario unico autorizacion pagos anexo solicitado hijo rentista,"[""Resolución Administrativa 727,13""]",0,2.0,0.0,0.0,senasir renta rentista pago fallecimiento fallecido,http://www.senapi.gob.bo,www.senasir.gob.bo,www.migracion.gob.bo,f,f,f,f,hijo solicitante recaba requisitos plaforma integral senasir requisitos presentados plataforma integral emite aprueba formulario unico autorizacion pagos anexo pago me fallecimiento notifica hijo solicitante pago respectivo banca corresponsal,devolucion renta dignidad realiza beneficiario heredable acuerdo establece d,5.0,f,f,PUBLICO,Formulario Valorado,5,BS,1-3696024,Pago por publicacion,Efectivo,Gobierno,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
32,Ministerio de Educación de Bolivia,MINEDU,diseñar implementar ejecutar politicas estrategias educativas inclusivas equitativas intraculturales interculturales plurilingües cientificas tecnica tecnologica calidad participacion social ambito territorial comunitario productivo descolonizador trave sistema educativo plurinacional,www.minedu.gob.bo,plataforma atencion publico linea gratuita linea gratuita whatsapp correo electronico informacionminedugobbo twitter minedubol youtube ministerio educacion bolivia chat linea httpchatminedugobbo,reduccion dia tramite titulo provision nacional dia habiles reduccion dia tramite titulo provision nacional dia habiles descentralizacion entrega solicitud titulacion conjunta plataformas direcciones departamentales disminucion tiempo entrega legalizaciones interior pais modificacion norma mediante resolucion ministerial designacion personal docente administrativo desburocratizacion tramites administrativos inscripcion registro docente administrativo rda personal docente egresado gestion personal administrativo unidades educativas centros educacion alternativa especial actualizacion datos rda descentralizacion legalizaciones ventanillas legalizaciones inmediatas tramites inscripcion registro docente administrativo rda egresados escuelas superiores formacion maestras maestro,Dr. Carlos Alberto Soruco Arroyo,Certificación del Certificado de Acta de Exposición y Defensa de Examen de Grado,procesar certificacion certificado acta exposicion defensa examen grado,"[""Normas Básicas del Sistema de Organización Administrativa NB/SOA"", ""Código Civil (Art. 1311)"", ""Código de Procedimiento Civil (Art. 58 al 60)"", ""Decreto Ley N° 7458 del 30 de diciembre de 1965"", ""Ley N° 2341 del 23 de abril de 2002""]",0,0.0,24.0,0.0,certificado acta defensa examen grado defensa grado certificacion exposicion,http://www.senapi.gob.bo,Línea Gratuita: 800-10-0050 WhatsApp: 71555592 Correo Electrónico: informacion@minedu.gob.bo Chat en línea: http://chat.minedu.gob.bo/,www.migracion.gob.bo,f,f,f,f,apersonarse ventanilla informaciones plataforma atencion publico solicitar legalizacion certificacion segun correspondarecibe ventanilla informaciones ticket segun numeracion correlativa dirige ventanilla legalizaciones presenta requisitosuna vez revisados documentos ventanilla legalizaciones usuario debe dirigirse ventanilla venta valores realizar pago segun arancel legalizacion certificacion segun corresponda presentar boleta pago arancel documentos revisados ventanilla legalizacionesen ventanilla legalizaciones proporciona contraseña tramite volver dentro horas recoger documento legalizado certificado segun corresponda tiempo duracion tramite legalizacion certificacion oficinas regionales dia habilesla entrega documento legalizado certificado segun corresponda realiza fecha hora indicada ventanilla legalizaciones presentando contraseña tramite fotocopia cedula identidadnotael documento legalizado certificado tambien puede ser recogido siguientes personasesposos fotocopia certificado matrimonio fotocopia cedula identidad esposoahermanos fotocopia cedula identidad interesado fotocopia cedula identidad hermanoapadres fotocopia certificado nacimiento interesado fotocopia cedula identidad padre madre segun correspondahijos fotocopia certificado nacimiento interesado fotocopia certificado nacimiento hijoaciudadanos extranjeros cedula extranjero original fotocopia cedula extranjerootras persona poder legal carta notariada fotocopia cedula identidad,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,t,f,PUBLICO,Certificación,50,BS,1-3696024,Arancel de la Certificación del Certificado de Acta de Exposición y Defensa de Examen de Grado,Efectivo,Educación,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
272,Servicio Nacional del Sistema de Reparto,SENASIR,otorgar prestaciones sistema reparto reconocer aportes compensacion cotizaciones,www.senasir.gob.bo,via correo electronico,manual procedimientos abreviado magisterio policia administracion publica seguro social universitario comibol,Juan Edwin Mercado Claros,Pago mes de Fallecimiento (Solicitado por Padres) - Formulario Único de Autorización de Pagos (Anexo 15),efectivizar cobro renta fallecimiento rentista trave formulario unico autorizacion pagos anexo solicitado padre madre rentista,"[""Resolución Administrativa 727,13""]",0,2.0,Desconocido,Desconocido,Desconocido,http://www.senapi.gob.bo,www.senasir.gob.bo,www.migracion.gob.bo,f,f,f,f,padre madre solicitante recaba requisitos plataforma integral senasir requisitos presentados plataforma integral emite aprueba formulario unico autorizacion pagos anexo pago me fallecimiento notifica padre madre solicitante pago respectivo banca corresponsal,devolucion renta dignidad realiza beneficiario heredable acuerdo establece d,5.0,f,f,PUBLICO,Formulario Valorado,5,BS,1-3696024,Pago por publicacion,Efectivo,Gobierno,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
32,Ministerio de Educación de Bolivia,MINEDU,diseñar implementar ejecutar politicas estrategias educativas inclusivas equitativas intraculturales interculturales plurilingües cientificas tecnica tecnologica calidad participacion social ambito territorial comunitario productivo descolonizador trave sistema educativo plurinacional,www.minedu.gob.bo,plataforma atencion publico linea gratuita linea gratuita whatsapp correo electronico informacionminedugobbo twitter minedubol youtube ministerio educacion bolivia chat linea httpchatminedugobbo,reduccion dia tramite titulo provision nacional dia habiles reduccion dia tramite titulo provision nacional dia habiles descentralizacion entrega solicitud titulacion conjunta plataformas direcciones departamentales disminucion tiempo entrega legalizaciones interior pais modificacion norma mediante resolucion ministerial designacion personal docente administrativo desburocratizacion tramites administrativos inscripcion registro docente administrativo rda personal docente egresado gestion personal administrativo unidades educativas centros educacion alternativa especial actualizacion datos rda descentralizacion legalizaciones ventanillas legalizaciones inmediatas tramites inscripcion registro docente administrativo rda egresados escuelas superiores formacion maestras maestro,Dr. Carlos Alberto Soruco Arroyo,"Apertura y Funcionamiento, Ratificación de apertura y funcionamiento, Ampliación de nuevas carreras, Cambio de domicilio de Institutos Técnicos y Tecnológicos de carácter privado",emitir resolucion ministerial apertura funcionamiento ratificacion apertura funcionamiento ampliacion nuevas carreras cambio domicilio institutos tecnicos tecnologicos caracter privado,"[""Resolución Ministerial N° 350, del 2 de junio de 2015, aprueba el Reglamento general de institutos técnicos y tecnológicos de carácter fiscal, de convenio y privado"", ""Resolución Ministerial N° 787, del 20 de octubre de 2015, modifica la R.M. N° 350/2015"", ""Resolución Ministerial N° 2600, del 18 de septiembre de 2017, modifica la R.M. N° 350/2015""]",0,30.0,0.0,0.0,ratificacion ampliacion nuevas carreras cambio domicilio institutos tecnicos tecnologicos caracter privado apertura funcionamiento,http://www.senapi.gob.bo,Línea Gratuita: 800-10-0050 WhatsApp: 71555592 Correo Electrónico: informacion@minedu.gob.bo Chat en línea: http://chat.minedu.gob.bo/,www.migracion.gob.bo,f,f,f,f,interesado debe presentar carta dirigida director departamental educacion adjuntando requisitos establecidos previo pago arancel inicio tramite direccion departamental educacion trave subdireccion educacion superior formacion profesional realizara inspeccion ocular sustentando fotografias mobiliario equipamiento infraestructura instituto direccion general educacion superior tecnica tecnologica lingüistica artistica emitira resolucion ministerial autorizara interesado realizar deposito bancario concepto aranceles nacionales interesado dia habiles realizar deposito bancario concepto aranceles nacionales interesado recoge resolucion ministerial autorizacion apertura funcionamiento ratificacion apertura funcionamiento ampliacion nuevas carreras cambio domicilio institutos tecnicos tecnologicos caracter privado sede central subsedeen caso ser tercera persona debera presentar poder notariado especificando recojo documentacion tramite realizadonota resolucion ministerial autorizacion apertura funcionamiento ratificacion ampliacion carreras instituto tecnico instituto tecnologico caracter privado sede central subsede vigencia años calendario partir emisionnota tramite ratificacion resolucion ministerial apertura funcionamiento debe iniciarse dia calendario fecha vencimiento impostergablemente,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Pago de trámite,500,BS,Indicar que es para el trámite solicitado,"Arancel por Apertura y Funcionamiento, Ratificación Ampliación de Nuevas Carreras, de Institutos Técnicos y Tecnológicos de Carácter Privado",Efectivo,Educación,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
32,Ministerio de Educación de Bolivia,MINEDU,diseñar implementar ejecutar politicas estrategias educativas inclusivas equitativas intraculturales interculturales plurilingües cientificas tecnica tecnologica calidad participacion social ambito territorial comunitario productivo descolonizador trave sistema educativo plurinacional,www.minedu.gob.bo,plataforma atencion publico linea gratuita linea gratuita whatsapp correo electronico informacionminedugobbo twitter minedubol youtube ministerio educacion bolivia chat linea httpchatminedugobbo,reduccion dia tramite titulo provision nacional dia habiles reduccion dia tramite titulo provision nacional dia habiles descentralizacion entrega solicitud titulacion conjunta plataformas direcciones departamentales disminucion tiempo entrega legalizaciones interior pais modificacion norma mediante resolucion ministerial designacion personal docente administrativo desburocratizacion tramites administrativos inscripcion registro docente administrativo rda personal docente egresado gestion personal administrativo unidades educativas centros educacion alternativa especial actualizacion datos rda descentralizacion legalizaciones ventanillas legalizaciones inmediatas tramites inscripcion registro docente administrativo rda egresados escuelas superiores formacion maestras maestro,Dr. Carlos Alberto Soruco Arroyo,"Título Profesional a nivel Licenciatura, Técnico Superior y Técnico Medio de la Universidad Policial",emitir titulos profesionales nivel licenciatura tecnico superior tecnico medio universidad policial,"[""Decreto Supremo Nº 1929 de 18 marzo de 2014""]",0,15.0,0.0,0.0,profesionales nivel licenciatura superior medio universidad policial titulo titulos tecnico,http://www.senapi.gob.bo,Línea Gratuita: 800-10-0050 WhatsApp: 71555592 Correo Electrónico: informacion@minedu.gob.bo Chat en línea: http://chat.minedu.gob.bo/,www.migracion.gob.bo,f,f,f,f,solicitar emision certificado supletorio titulo provision nacional actual titulo profesional presentar requisitos segun httputpminedugobbo ventanilla titulos profesionales direccion departamental educacion correspondiente entregaran contraseña tramite dentro tiempo establecido estudiante apersona ventanilla titulos profesionales direccion departamental educacion correspondiente recoger certificado supletorio titulo provision nacional actual titulo profesional presentando previamente comprobante pago contraseña tramite llenar firmar constancia recepcion certificado supletorio titulo provision nacional actual titulo profesional,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Pago de trámite,1200,BS,10000004669343,"Título Profesional a Nivel Licenciatura, Arancel de Técnico Superior y Técnico Medio de la Universidad Policial",Depósito en cuenta,Educación,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
32,Ministerio de Educación de Bolivia,MINEDU,diseñar implementar ejecutar politicas estrategias educativas inclusivas equitativas intraculturales interculturales plurilingües cientificas tecnica tecnologica calidad participacion social ambito territorial comunitario productivo descolonizador trave sistema educativo plurinacional,www.minedu.gob.bo,plataforma atencion publico linea gratuita linea gratuita whatsapp correo electronico informacionminedugobbo twitter minedubol youtube ministerio educacion bolivia chat linea httpchatminedugobbo,reduccion dia tramite titulo provision nacional dia habiles reduccion dia tramite titulo provision nacional dia habiles descentralizacion entrega solicitud titulacion conjunta plataformas direcciones departamentales disminucion tiempo entrega legalizaciones interior pais modificacion norma mediante resolucion ministerial designacion personal docente administrativo desburocratizacion tramites administrativos inscripcion registro docente administrativo rda personal docente egresado gestion personal administrativo unidades educativas centros educacion alternativa especial actualizacion datos rda descentralizacion legalizaciones ventanillas legalizaciones inmediatas tramites inscripcion registro docente administrativo rda egresados escuelas superiores formacion maestras maestro,Dr. Carlos Alberto Soruco Arroyo,Certificación del Certificado de Aprobación del Internado Hospitalario Rotatorio en fotocopias u original,procesar certificacion certificado aprobacion internado hospitalario rotatorio fotocopias u original,"[""Normas Básicas del Sistema de Organización Administrativa NB/SOA"", ""Código Civil (Art. 1311)"", ""Código de Procedimiento Civil (Art. 58 al 60)"", ""Decreto Ley N° 7458 del 30 de diciembre de 1965"", ""Ley N° 2341 del 23 de abril de 2002""]",0,0.0,24.0,0.0,certificado internado hospitalario rotatorio fotocopias original certificacion aprobacion,http://www.senapi.gob.bo,Línea Gratuita: 800-10-0050 WhatsApp: 71555592 Correo Electrónico: informacion@minedu.gob.bo Chat en línea: http://chat.minedu.gob.bo/,www.migracion.gob.bo,f,f,f,f,apersonarse ventanilla informaciones plataforma atencion publico solicitar legalizacion certificacion segun corresponda recibe ventanilla informaciones ticket segun numeracion correlativa dirige ventanilla legalizaciones presenta requisitos vez revisados documentos ventanilla legalizaciones usuario debe dirigirse ventanilla venta valores realizar pago segun arancel legalizacion certificacion segun corresponda presentar boleta pago arancel documentos revisados ventanilla legalizaciones ventanilla legalizaciones proporciona contraseña tramite volver dentro horas recoger documento legalizado certificado segun corresponda tiempo duracion tramite legalizacion certificacion oficinas regionales dia habiles entrega documento legalizado certificado segun corresponda realiza fecha indicada ventanilla legalizaciones presentando contraseña tramite fotocopia cedula identidadnotael documento legalizado certificado tambien puede ser recogido siguientes personasesposos fotocopia certificado matrimonio fotocopia cedula identidad esposoahermanos fotocopia cedula identidad interesado fotocopia cedula identidad hermanoapadres fotocopia certificado nacimiento interesado fotocopia cedula identidad padre madre segun correspondahijos fotocopia certificado nacimiento interesado fotocopia certificado nacimiento hijoaciudadanos extranjeros cedula extranjero original fotocopia cedula extranjerootras persona poder legal carta notariada fotocopia cedula identidad,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Certificación,50,BS,1-3696024,Arancel de la Certificación del Certificado de Aprobación del Internado Hospitalario Rotatorio en Fotocopias u Original,Efectivo,Educación,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
32,Ministerio de Educación de Bolivia,MINEDU,diseñar implementar ejecutar politicas estrategias educativas inclusivas equitativas intraculturales interculturales plurilingües cientificas tecnica tecnologica calidad participacion social ambito territorial comunitario productivo descolonizador trave sistema educativo plurinacional,www.minedu.gob.bo,plataforma atencion publico linea gratuita linea gratuita whatsapp correo electronico informacionminedugobbo twitter minedubol youtube ministerio educacion bolivia chat linea httpchatminedugobbo,reduccion dia tramite titulo provision nacional dia habiles reduccion dia tramite titulo provision nacional dia habiles descentralizacion entrega solicitud titulacion conjunta plataformas direcciones departamentales disminucion tiempo entrega legalizaciones interior pais modificacion norma mediante resolucion ministerial designacion personal docente administrativo desburocratizacion tramites administrativos inscripcion registro docente administrativo rda personal docente egresado gestion personal administrativo unidades educativas centros educacion alternativa especial actualizacion datos rda descentralizacion legalizaciones ventanillas legalizaciones inmediatas tramites inscripcion registro docente administrativo rda egresados escuelas superiores formacion maestras maestro,Dr. Carlos Alberto Soruco Arroyo,Emisión de Certificados avalando que Carreras Universitarias Públicas o Privadas están Acreditadas ante el Mercosur,emitir certificados avalando carreras universitarias publicas privadas estan acreditadas mercosur,"[""Constitución Política del Estado (Articulo 89)"", ""Ley de la Educación N° 070 Avelino Siñani - Elizardo Perez""]",0,3.0,0.0,0.0,emision certificado avalando carreras universitarias publicas privadas acreditadas mercosur mercosur,http://www.senapi.gob.bo,Línea Gratuita: 800-10-0050 WhatsApp: 71555592 Correo Electrónico: informacion@minedu.gob.bo Chat en línea: http://chat.minedu.gob.bo/,www.migracion.gob.bo,f,f,f,f,realizar solicitud mediante carta certificacion carrera sistema arcusur realizar pago b caja ministerio educacion concepto certificacion recibe comprobante pago entregar comprobante pago recibe certificado avala carrera acreditada mercosur,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Pago de trámite,100,BS,Indicar que es para el trámite solicitado,Arancel por la Emisión de Certificados avalando que Carreras Universitarias Públicas o Privadas están Acreditadas ante el Mercosur,Depósito en cuenta,Educación,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
32,Ministerio de Educación de Bolivia,MINEDU,diseñar implementar ejecutar politicas estrategias educativas inclusivas equitativas intraculturales interculturales plurilingües cientificas tecnica tecnologica calidad participacion social ambito territorial comunitario productivo descolonizador trave sistema educativo plurinacional,www.minedu.gob.bo,plataforma atencion publico linea gratuita linea gratuita whatsapp correo electronico informacionminedugobbo twitter minedubol youtube ministerio educacion bolivia chat linea httpchatminedugobbo,reduccion dia tramite titulo provision nacional dia habiles reduccion dia tramite titulo provision nacional dia habiles descentralizacion entrega solicitud titulacion conjunta plataformas direcciones departamentales disminucion tiempo entrega legalizaciones interior pais modificacion norma mediante resolucion ministerial designacion personal docente administrativo desburocratizacion tramites administrativos inscripcion registro docente administrativo rda personal docente egresado gestion personal administrativo unidades educativas centros educacion alternativa especial actualizacion datos rda descentralizacion legalizaciones ventanillas legalizaciones inmediatas tramites inscripcion registro docente administrativo rda egresados escuelas superiores formacion maestras maestro,Dr. Carlos Alberto Soruco Arroyo,Legalización Resolución Ministerial de Técnico Superior,procesar legalizacion titulos profesionales titulos provision nacional nivel tecnico superior auxiliares enfermeria forma oportuna mediante verificacion respaldos academicos controlando solicitante conste registros cumpla requisitos correspondientes instituto legalmente establecido mediante resoluciones pertinentes,"[""Código Civil (Art. 1311)"", ""Código de Procedimiento Civil (Art. 58 al 60)"", ""Decreto Ley N° 7458 del 30 de diciembre de 1965"", ""Ley N° 2341 del 23 de abril de 2002""]",0,0.0,24.0,0.0,ministerial superior legalizacion resolucion tecnico tecnico superior,http://www.senapi.gob.bo,Línea Gratuita: 800-10-0050 WhatsApp: 71555592 Correo Electrónico: informacion@minedu.gob.bo Chat en línea: http://chat.minedu.gob.bo/,www.migracion.gob.bo,f,f,f,f,apersonarse ventanilla informaciones plataforma atencion publico solicitar legalizacion certificacion segun corresponda recibir ventanilla informaciones ticket segun numeracion correlativa dirigirse ventanilla legalizaciones presentar requisitos vez revisados documentos ventanilla legalizaciones usuario debera dirigirse ventanilla venta valores realizar pago segun arancel lalegalizacion certificacion segun corresponda presentar boleta pago arancel documentos revisados ventanillade legalizaciones ventanilla legalizaciones proporcionara contraseña tramite luego horas podra recoger documento legalizado certificado si tramite realizado ministerio educacionnota tiempo duracion tramite legalizacion certificacion oficinas regionales direcciones departamentales educacion – dde dia habiles entrega documento legalizado certificado segun corresponda realiza fecha indicada ventanilla legalizaciones presentando contraseña tramite fotocopia cedula identidadnota documento legalizado certificado tambien puede ser recogido siguientes personasesposos fotocopia certificado matrimonio fotocopia cedula identidad esposo esposa segun correspondahermanos fotocopia cedulade identidad interesado fotocopia cedulade identidad hermano hermana segun correspondapadres fotocopia certificado nacimiento interesado fotocopia cedula identidad padre madre segun correspondahijos fotocopia certificado nacimiento interesado fotocopia certificado nacimiento hijo hija segun correspondaciudadanos extranjeros cedula extranjero original fotocopia cedula extranjerootras persona poder legal carta notariada fotocopia cedula identidad,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,t,f,PUBLICO,Legalización,30,BS,1-3696024,Arancel de las Legalización Resolución Ministerial de Técnico Superior,Efectivo,Educación,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
519,Seguro Social Universitario de Tarija,SSUTAR,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,www.ssutarija.org.bo,Desconocido,trabajando pagina web facilitar afiliacion minimizar tiempo asegurados trabajara cambio carnet,Gonzalo Ramon Ruiz Arnold,Afiliación de Esposa,realizar afiliacion esposa esposo,[],0,6.0,0.0,0.0,afiliacion esposao,http://www.senapi.gob.bo,www.ssutarija.org.bo,www.migracion.gob.bo,f,f,f,f,presentada documentacion concluye tramite dia habiles,requisitos variable acuerdo disponibilidad trabajo social asesoria legal comite prestaciones reune vez me,Desconocido,f,f,PUBLICO,pago de valores,185,BS,1-3696024,pago de valores para afiliación Esposa(o),Efectivo,Salud,07:00 PM,False,04:00 PM,12:00 PM,11:00 PM
